1.058454990386962891e+00
1.048846006393432617e+00
1.032565116882324219e+00
1.012104034423828125e+00
9.920008182525634766e-01
9.634151458740234375e-01
1.002789974212646484e+00
9.826209545135498047e-01
1.006972312927246094e+00
9.042907238006591797e+00
9.823698997497558594e-01
1.001991033554077148e+00
9.010987043380737305e+00
9.887499809265136719e-01
9.052806854248046875e+00
9.049433708190917969e+00
9.057943105697631836e+00
9.984428882598876953e-01
8.955071210861206055e+00
9.740290641784667969e-01
9.825730323791503906e-01
9.705562591552734375e-01
9.844942092895507812e-01
9.740600585937500000e-01
9.940609931945800781e-01
9.137606143951416016e+00
9.943258762359619141e-01
9.049868822097778320e+00
9.882888793945312500e-01
1.010094165802001953e+00
9.124804973602294922e+00
9.756009578704833984e-01
1.006159782409667969e+00
9.092229127883911133e+00
9.933466911315917969e-01
9.718677997589111328e-01
9.861080646514892578e-01
9.078896999359130859e+00
1.019541025161743164e+00
9.838829040527343750e-01
1.013797760009765625e+00
9.812572002410888672e-01
9.143729925155639648e+00
9.948828220367431641e-01
1.006563186645507812e+00
9.156881093978881836e+00
9.973719120025634766e-01
9.115582942962646484e+00
9.955472946166992188e-01
1.005327939987182617e+00
9.965250492095947266e-01
9.157372951507568359e+00
1.003310203552246094e+00
9.977080821990966797e-01
9.222961902618408203e+00
9.775629043579101562e-01
9.090865850448608398e+00
9.069582223892211914e+00
9.100341796875000000e+00
9.796290397644042969e-01
9.102302312850952148e+00
9.153085947036743164e+00
9.999878406524658203e-01
1.003384828567504883e+00
9.827766418457031250e-01
9.943628311157226562e-01
1.016942977905273438e+00
9.686260223388671875e-01
1.000615119934082031e+00
3.460315286249354472e+00
1.388476865273018745e+01
